Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole,Note
"OA","S?ries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","727.876","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","18","Bhoutan","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","482.844","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","18","Bhoutan","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","304.542","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","18","Bhoutan","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","754.388","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","18","Bhoutan","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","482.916","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","18","Bhoutan","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","334.138","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","19","Bolivie (?tat plurinational de)","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","10869.73","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","19","Bolivie (?tat plurinational de)","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","3389.712","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","19","Bolivie (?tat plurinational de)","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","7334.993","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","19","Bolivie (?tat plurinational de)","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","11353.142","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","19","Bolivie (?tat plurinational de)","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","3429.186","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","19","Bolivie (?tat plurinational de)","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","7786.488","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","24.57","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","6.202","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","18.368","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","25.711","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","6.452","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","278","Bonaire, Saint-Eustache et Saba","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","19.25","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","80","Bosnie-Herz?govine","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","3429.361","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","80","Bosnie-Herz?govine","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1867.937","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","80","Bosnie-Herz?govine","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1668.024","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","80","Bosnie-Herz?govine","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","3323.925","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","80","Bosnie-Herz?govine","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1813.259","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","80","Bosnie-Herz?govine","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1690.295","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","2120.716","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","20","Botswana","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","725.61","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","20","Botswana","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","1483.587","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","20","Botswana","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","2254.068","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","20","Botswana","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","712.875","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","20","Botswana","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","1620.326","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","21","Br?sil","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","204471.769","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","21","Br?sil","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","29308.408","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","21","Br?sil","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","176653.7","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","21","Br?sil","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","209469.323","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","21","Br?sil","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","28321.495","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","21","Br?sil","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","182546.459","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","26","Brun?i Darussalam","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","414.907","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","26","Brun?i Darussalam","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","97.44","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","26","Brun?i Darussalam","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","320.102","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","26","Brun?i Darussalam","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","428.963","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","26","Brun?i Darussalam","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","97.106","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","26","Brun?i Darussalam","561","Population urbaine","3010","Population-Estimations","2018","2018","1000 personnes","336.97","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","27","Bulgarie","511","Population totale","3010","Population-Estimations","2015","2015","1000 personnes","7199.741","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","27","Bulgarie","551","Population rurale","3010","Population-Estimations","2015","2015","1000 personnes","1866.828","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","27","Bulgarie","561","Population urbaine","3010","Population-Estimations","2015","2015","1000 personnes","5310.568","X","Sources internationales s?res","UNDESA, Population Division ? World Urbanization Prospects, the 2018 Revision"
"OA","S?ries temporelles annuelles","27","Bulgarie","511","Population totale","3010","Population-Estimations","2018","2018","1000 personnes","7051.608","X","Sources internationales s?res",""
"OA","S?ries temporelles annuelles","27","Bulgarie","551","Population rurale","3010","Population-Estimations","2018","2018","1000 personnes","1758.643","X","Sources internationales s?res",""
